date_gmt,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2025-01-23 23:45:00,1.04152,1.04166,1.04144,1.04156,1.04155,1.0417,1.04147,1.04161,196
2025-01-24 00:00:00,1.04155,1.04196,1.04133,1.04196,1.04159,1.04201,1.04138,1.04201,387
2025-01-24 00:15:00,1.04197,1.04197,1.04169,1.04185,1.04201,1.04202,1.04174,1.0419,455
2025-01-24 00:30:00,1.04186,1.04215,1.04181,1.04215,1.04191,1.04219,1.04185,1.04219,453
2025-01-24 00:45:00,1.04215,1.0423,1.04168,1.0419,1.04218,1.04235,1.04172,1.04194,668
2025-01-24 01:00:00,1.04192,1.04196,1.0417,1.04189,1.04195,1.042,1.04174,1.04195,577
2025-01-24 01:15:00,1.0419,1.04201,1.04165,1.04165,1.04195,1.04205,1.04169,1.04169,628
2025-01-24 01:30:00,1.04164,1.0417,1.04126,1.04159,1.04167,1.04174,1.0413,1.04163,729
2025-01-24 01:45:00,1.04159,1.04166,1.04115,1.04157,1.04162,1.0417,1.04119,1.04161,706
2025-01-24 02:00:00,1.04158,1.04327,1.04158,1.04308,1.04162,1.04332,1.04162,1.04313,1043
2025-01-24 02:15:00,1.04311,1.0442,1.04296,1.04355,1.04313,1.04423,1.04301,1.04358,2604
2025-01-24 02:30:00,1.04354,1.0448,1.04345,1.04475,1.04358,1.04484,1.04349,1.0448,1437
2025-01-24 02:45:00,1.04476,1.04489,1.04452,1.04486,1.04482,1.04493,1.04457,1.0449,1346
2025-01-24 03:00:00,1.04485,1.04537,1.04441,1.0445,1.0449,1.04542,1.04445,1.04454,1645
2025-01-24 03:15:00,1.04449,1.0445,1.04364,1.04407,1.04453,1.04454,1.04368,1.04411,1662
2025-01-24 03:30:00,1.04408,1.04454,1.04381,1.04429,1.04412,1.04458,1.04387,1.04434,1544
2025-01-24 03:45:00,1.04431,1.04498,1.04423,1.0446,1.04435,1.04502,1.04427,1.04463,984
2025-01-24 04:00:00,1.04459,1.045,1.04441,1.045,1.04463,1.04503,1.04446,1.04503,1069
2025-01-24 04:15:00,1.045,1.04503,1.04443,1.04486,1.04504,1.04506,1.04447,1.0449,1081
